"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"id";"created_time";"status_type";"type";"properties.0.text";"message";"link";"permalink_url";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"wow.summary.total_count";"haha.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"jairmessias.bolsonaro/211857482296579_1347334618748854";"598";"1";"1";"211857482296579_1347334618748854";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1347334618748854";"2019-01-13T18:26:46+0000";"added_photos";"photo";"";"‪🇧🇷☝🏻👉🏻👉🏻‬";"https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1347334578748858/?type=3";"https://www.facebook.com/211857482296579/posts/1347334618748854/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1347334618748854/211857482296579_1347334618748854";"1196";"598";"2";"211857482296579_1347334618748854";"data";"fetched (200)";"2020-05-26 13:11:59.601479";"Facebook:/<post-id>";"211857482296579_1347334618748854";"";"";"";"";"";"";"";"1730";"1658";"45816";"40760";"4406";"530";"95";"9";"16"
"jairmessias.bolsonaro/211857482296579_1346586732156976";"600";"1";"1";"211857482296579_1346586732156976";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1346586732156976";"2019-01-12T22:35:47+0000";"added_photos";"photo";"";"Será uma excelente oportunidade. Este é o caminho que buscamos! Comércio bilateral com o mundo todo sem o viés ideológico!";"https://www.facebook.com/jairmessias.bolsonaro/photos/a.213527478796246/1346586478823668/?type=3";"https://www.facebook.com/211857482296579/posts/1346586732156976/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1346586732156976/211857482296579_1346586732156976";"1197";"600";"2";"211857482296579_1346586732156976";"data";"fetched (200)";"2020-05-26 13:11:59.927807";"Facebook:/<post-id>";"211857482296579_1346586732156976";"";"";"";"";"";"";"";"2719";"19929";"79590";"68976";"8923";"1515";"162";"5";"9"
"jairmessias.bolsonaro/211857482296579_1346659465483036";"601";"1";"1";"211857482296579_1346659465483036";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1346659465483036";"2019-01-12T22:16:33+0000";"added_photos";"photo";"";"- Marginais, por explosão, derrubaram torre de transmissão sobre a BR 020 no Ceará. - Em 24hs nosso Ministro das Minas e Energia providenciou o restabelecimento da rede e desobstrução da rodovia. - Com garantia jurídica e tipificação desses atos em terrorismo venceremos essa guerra.";"https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1346659408816375/?type=3";"https://www.facebook.com/211857482296579/posts/1346659465483036/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1346659465483036/211857482296579_1346659465483036";"1198";"601";"2";"211857482296579_1346659465483036";"data";"fetched (200)";"2020-05-26 13:12:00.388250";"Facebook:/<post-id>";"211857482296579_1346659465483036";"";"";"";"";"";"";"";"4399";"11364";"72424";"64742";"2922";"515";"52";"554";"3639"
"jairmessias.bolsonaro/211857482296579_1346562638826052";"602";"1";"1";"211857482296579_1346562638826052";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1346562638826052";"2019-01-12T19:59:22+0000";"added_photos";"photo";"";"‪- Comandante da LATAM que pilota para Brasília desde 2005 tirou esta foto hoje e disse que NUNCA tinha visto isso! Tantos da frota do Grupo de Transporte Executivo da FAB (GTE), que transporta os ministros e outras autoridades do governo, no chão em pleno sábado . “Pátria Amada 🇧🇷“‬";"https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1346562555492727/?type=3";"https://www.facebook.com/211857482296579/posts/1346562638826052/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1346562638826052/211857482296579_1346562638826052";"1199";"602";"2";"211857482296579_1346562638826052";"data";"fetched (200)";"2020-05-26 13:12:00.616423";"Facebook:/<post-id>";"211857482296579_1346562638826052";"";"";"";"";"";"";"";"5960";"33182";"129116";"112715";"12776";"2580";"1005";"9";"31"
"jairmessias.bolsonaro/211857482296579_1345806502234999";"603";"1";"1";"211857482296579_1345806502234999";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1345806502234999";"2019-01-11T23:11:45+0000";"added_photos";"photo";"";"🇧🇷👍🏻";"https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1345806428901673/?type=3";"https://www.facebook.com/211857482296579/posts/1345806502234999/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1345806502234999/211857482296579_1345806502234999";"1200";"603";"2";"211857482296579_1345806502234999";"data";"fetched (200)";"2020-05-26 13:12:00.947501";"Facebook:/<post-id>";"211857482296579_1345806502234999";"";"";"";"";"";"";"";"6926";"43689";"192369";"159915";"26747";"4855";"813";"19";"20"
"jairmessias.bolsonaro/211857482296579_1345003488981967";"604";"1";"1";"211857482296579_1345003488981967";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1345003488981967";"2019-01-11T01:48:28+0000";"added_photos";"photo";"";"A seguir o curriculo do novo Gerente Executivo de Inteligência e Segurança Corporativa da Petrobras, mesmo que muitos não gostem pois também substitui alguém do PT. Estamos no caminho certo!";"https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1345003442315305/?type=3";"https://www.facebook.com/211857482296579/posts/1345003488981967/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1345003488981967/211857482296579_1345003488981967";"1201";"604";"2";"211857482296579_1345003488981967";"data";"fetched (200)";"2020-05-26 13:12:01.269414";"Facebook:/<post-id>";"211857482296579_1345003488981967";"";"";"";"";"";"";"";"1776";"3118";"44647";"40394";"3590";"556";"98";"1";"8"
"jairmessias.bolsonaro/211857482296579_1344393515709631";"605";"1";"1";"211857482296579_1344393515709631";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1344393515709631";"2019-01-10T11:03:33+0000";"added_photos";"photo";"";"- Bom dia! 🇧🇷 #tbt com o amigo ""Canguru"", que já deixou este plano. Um forte abraço a todos!";"https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1344393419042974/?type=3";"https://www.facebook.com/211857482296579/posts/1344393515709631/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1344393515709631/211857482296579_1344393515709631";"1202";"605";"2";"211857482296579_1344393515709631";"data";"fetched (200)";"2020-05-26 13:12:01.722483";"Facebook:/<post-id>";"211857482296579_1344393515709631";"";"";"";"";"";"";"";"5007";"2177";"90654";"81026";"5636";"440";"3419";"124";"9"
"jairmessias.bolsonaro/211857482296579_1343101679172148";"606";"1";"1";"211857482296579_1343101679172148";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1343101679172148";"2019-01-08T18:51:43+0000";"mobile_status_update";"status";"";"“O Estado foi criminoso quando desarmou o cidadão sem condições de desarmar o bandido. Isso não está relacionado só à segurança pública, mas a um princípio de legítima defesa de liberdade individual. Da sua liberdade de defender o seu patrimônio e sua vida.” General Santos Cruz, Ministro da Secretaria de Governo.";"";"https://www.facebook.com/211857482296579/posts/1343101679172148/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1343101679172148/211857482296579_1343101679172148";"1203";"606";"2";"211857482296579_1343101679172148";"data";"fetched (200)";"2020-05-26 13:12:02.055728";"Facebook:/<post-id>";"211857482296579_1343101679172148";"";"";"";"";"";"";"";"2706";"6029";"70285";"64241";"5527";"370";"77";"29";"41"
"jairmessias.bolsonaro/211857482296579_1342430992572550";"607";"1";"1";"211857482296579_1342430992572550";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1342430992572550";"2019-01-07T22:24:28+0000";"added_video";"video";"00:39";"A imprensa livre e isenta é fundamental para a nossa democracia!";"https://www.facebook.com/jairmessias.bolsonaro/videos/212965172986486/";"https://www.facebook.com/211857482296579/posts/1342430992572550/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1342430992572550/211857482296579_1342430992572550";"1204";"607";"2";"211857482296579_1342430992572550";"data";"fetched (200)";"2020-05-26 13:12:02.293606";"Facebook:/<post-id>";"211857482296579_1342430992572550";"";"";"";"";"";"";"";"3095";"10189";"69488";"61708";"7176";"404";"173";"5";"22"
"jairmessias.bolsonaro/211857482296579_1342390925909890";"608";"1";"1";"211857482296579_1342390925909890";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1342390925909890";"2019-01-07T21:09:52+0000";"added_video";"video";"08:59";"‪- Nosso discurso, direcionado ao povo brasileiro, na posse de Presidentes de bancos, explicando como serão nossas diretrizes neste setor.   Link no youtube: youtu.be/eMcCaNFc6a0‬";"https://www.facebook.com/jairmessias.bolsonaro/videos/408597256547833/";"https://www.facebook.com/211857482296579/posts/1342390925909890/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1342390925909890/211857482296579_1342390925909890";"1205";"608";"2";"211857482296579_1342390925909890";"data";"fetched (200)";"2020-05-26 13:12:02.622519";"Facebook:/<post-id>";"211857482296579_1342390925909890";"";"";"";"";"";"";"";"2070";"8735";"65917";"59846";"5626";"368";"52";"6";"19"
"jairmessias.bolsonaro/211857482296579_1341880092627640";"609";"1";"1";"211857482296579_1341880092627640";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1341880092627640";"2019-01-07T08:35:21+0000";"mobile_status_update";"status";"";"‪- Com poucos dias de governo, não só a caixa preta do BNDES, mas de outros órgãos estão sendo levantados e serão divulgados. Muitos contratos foram desfeitos e serão expostos, como o de R$ 44 milhões para criar criptomoeda indígena que foi barrado pela Ministra Damares e outros.‬";"";"https://www.facebook.com/211857482296579/posts/1341880092627640/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1341880092627640/211857482296579_1341880092627640";"1206";"609";"2";"211857482296579_1341880092627640";"data";"fetched (200)";"2020-05-26 13:12:02.946437";"Facebook:/<post-id>";"211857482296579_1341880092627640";"";"";"";"";"";"";"";"6430";"17197";"124583";"108232";"11477";"4241";"497";"33";"103"
"jairmessias.bolsonaro/211857482296579_1341108372704812";"610";"1";"1";"211857482296579_1341108372704812";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1341108372704812";"2019-01-06T10:32:52+0000";"mobile_status_update";"status";"";"‪- Meu pesar à família de mais um PM assassinado no RJ, o soldado Mariotti. A caça aos agentes de segurança e o massacre dos cidadãos de bem sempre foram tratados como números. Legislativo, Executivo e Judiciário juntos, devem na lei, propiciar garantias para que o bem vença o mal.‬";"";"https://www.facebook.com/211857482296579/posts/1341108372704812/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1341108372704812/211857482296579_1341108372704812";"1207";"610";"2";"211857482296579_1341108372704812";"data";"fetched (200)";"2020-05-26 13:12:03.364369";"Facebook:/<post-id>";"211857482296579_1341108372704812";"";"";"";"";"";"";"";"3913";"4968";"100618";"82331";"2169";"96";"49";"15770";"203"
"jairmessias.bolsonaro/211857482296579_1340804376068545";"611";"1";"1";"211857482296579_1340804376068545";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1340804376068545";"2019-01-06T00:51:51+0000";"added_video";"video";"01:00";"- Via twitter: JustCarol10 Atenção, CENAS FORTES. Debaixo da lei Sharia, mulher é morta à pedradas por várias covardes muçulmanos. É com esta cultura que querem invadir o Ocidente e nos submeter à este tipo de aberração.  - Via twitter: PauloMatrins10 Um dos maiores absurdos que acontecem no Planeta. Contra essa violência as esquerdistas feministas não se levantam?";"https://www.facebook.com/jairmessias.bolsonaro/videos/2468187403408871/";"https://www.facebook.com/211857482296579/posts/1340804376068545/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1340804376068545/211857482296579_1340804376068545";"1208";"611";"2";"211857482296579_1340804376068545";"data";"fetched (200)";"2020-05-26 13:12:03.615985";"Facebook:/<post-id>";"211857482296579_1340804376068545";"";"";"";"";"";"";"";"9669";"22448";"75343";"37917";"154";"1013";"98";"23515";"12646"
"jairmessias.bolsonaro/211857482296579_1339896379492678";"612";"1";"1";"211857482296579_1339896379492678";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1339896379492678";"2019-01-05T00:43:12+0000";"added_photos";"photo";"";"- Criminosos explodiram um pilar do viaduto na BR 020 sobre a BR 222 no Ceará. Com risco de desabamento iminente, o Ministro Tarcísio, em menos de 24hs, providenciou o escoramento do mesmo enquanto aguarda solução definitiva.";"https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1339896316159351/?type=3";"https://www.facebook.com/211857482296579/posts/1339896379492678/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1339896379492678/211857482296579_1339896379492678";"1209";"612";"2";"211857482296579_1339896379492678";"data";"fetched (200)";"2020-05-26 13:12:03.953273";"Facebook:/<post-id>";"211857482296579_1339896379492678";"";"";"";"";"";"";"";"7461";"14606";"116233";"94514";"1600";"7395";"134";"9184";"3406"
"jairmessias.bolsonaro/211857482296579_1339001396248843";"613";"1";"1";"211857482296579_1339001396248843";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1339001396248843";"2019-01-04T02:37:12+0000";"added_photos";"photo";"";"🇧🇷☝🏻👉🏻👉🏻";"https://www.facebook.com/jairmessias.bolsonaro/photos/a.213527478796246/1339000836248899/?type=3";"https://www.facebook.com/211857482296579/posts/1339001396248843/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1339001396248843/211857482296579_1339001396248843";"1210";"613";"2";"211857482296579_1339001396248843";"data";"fetched (200)";"2020-05-26 13:12:04.291838";"Facebook:/<post-id>";"211857482296579_1339001396248843";"";"";"";"";"";"";"";"2345";"2118";"71497";"61244";"9282";"803";"137";"3";"28"
"jairmessias.bolsonaro/211857482296579_1338770799605236";"614";"1";"1";"211857482296579_1338770799605236";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1338770799605236";"2019-01-03T19:13:52+0000";"mobile_status_update";"status";"";"- Não haverá abandono de auxílio a qualquer indivíduo nas diretrizes de Direitos Humanos. A Secretaria Nacional da Família, Secretaria Nacional de Proteção Global e o Conselho Nacional de Combate à Discriminação ficarão responsáveis por este papel.  - Por muito tempo, muitos brasileiros foram usados como massa de manobra. Perderam sua valiosa individualidade para se tornarem objeto e fonte de renda de políticos. A mudança visa libertá-los da escravidão política a fim de devolvê-los o direito de representarem a si mesmos.";"";"https://www.facebook.com/211857482296579/posts/1338770799605236/";"";"";"";"";"";"";"";"";""
"jairmessias.bolsonaro/211857482296579_1338770799605236/211857482296579_1338770799605236";"1211";"614";"2";"211857482296579_1338770799605236";"data";"fetched (200)";"2020-05-26 13:12:04.614716";"Facebook:/<post-id>";"211857482296579_1338770799605236";"";"";"";"";"";"";"";"3898";"13893";"103777";"92325";"10657";"588";"157";"9";"41"
"jairmessias.bolsonaro/211857482296579_1338378106311172";"615";"1";"1";"211857482296579_1338378106311172";"data";"fetched (200)";"2020-05-26 13:08:15.367700";"Facebook:/<page-id>/posts";"211857482296579_1338378106311172";"2019-01-03T10:16:54+0000";"mobile_status_update";"status";"";"- Rapidamente atrairemos investimentos iniciais em torno de R$ 7 bi, com concessões de ferrovia, 12 aeroportos e 4 terminais portuários. Com a confiança do investidor sob condições favoráveis à população resgataremos o desenvolvimento inicial da infraestrutura do Brasil.";"";"https://www.facebook.com/211857482296579/posts/1338378106311172/";"";"";"";"";"";"";"";"";""
